Iteration,Stage,Method,Threshold,Calib P,Calib R,Calib F1,Calib FPR,Constraint satisfied,P,R,F1,Acc,TP,FP,TN,FN
4,S7,ADP-only-DINO,1.8823786973953247,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.08,True,0.8727272727272727,0.6857142857142857,0.768,0.884,48,7,173,22
4,S7,AHL-DINO,0.59893835,0.8857142857142857,0.6326530612244898,0.7380952380952381,0.04,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
4,S7,bridge_alpha_0.35,2.4641474573623876,0.82,0.8367346938775511,0.8282828282828283,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
5,S7,ADP-only-DINO,1.7078936100006104,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.07,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
5,S7,AHL-DINO,0.5892701,0.925,0.7551020408163265,0.8314606741573034,0.03,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
5,S7,bridge_alpha_0.35,2.4641474573623876,0.8888888888888888,0.8163265306122449,0.851063829787234,0.05,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
6,S7,ADP-only-DINO,1.5180679559707642,0.6521739130434783,0.9183673469387755,0.7627118644067796,0.24,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
6,S7,AHL-DINO,0.59893835,0.8837209302325582,0.7755102040816326,0.826086956521739,0.05,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
6,S7,bridge_alpha_0.35,2.7539956161890067,0.8269230769230769,0.8775510204081632,0.8514851485148514,0.09,True,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,57,6,174,13
7,S7,ADP-only-DINO,2.0780444145202637,0.9393939393939394,0.6326530612244898,0.7560975609756098,0.02,True,0.875,0.5,0.6363636363636364,0.84,35,5,175,35
7,S7,AHL-DINO,0.63743174,0.8857142857142857,0.6326530612244898,0.7380952380952381,0.04,True,0.9512195121951219,0.5571428571428572,0.7027027027027027,0.868,39,2,178,31
7,S7,bridge_alpha_0.35,2.4641474573623876,0.7719298245614035,0.8979591836734694,0.8301886792452831,0.13,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
8,S7,ADP-only-DINO,1.3925561904907227,0.5897435897435898,0.9387755102040817,0.7244094488188976,0.32,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
8,S7,AHL-DINO,0.5892701,0.8157894736842105,0.6326530612244898,0.7126436781609196,0.07,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
8,S7,bridge_alpha_0.35,2.7539956161890067,0.8125,0.7959183673469388,0.8041237113402061,0.09,True,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,57,6,174,13
9,S7,ADP-only-DINO,1.784908413887024,0.7777777777777778,0.7142857142857143,0.7446808510638298,0.1,True,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,57,9,171,13
9,S7,AHL-DINO,0.59399736,0.96875,0.6326530612244898,0.7654320987654322,0.01,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
9,S7,bridge_alpha_0.35,3.3758776922060543,0.9696969696969697,0.6530612244897959,0.7804878048780488,0.01,True,0.9056603773584906,0.6857142857142857,0.7804878048780488,0.892,48,5,175,22
10,S7,ADP-only-DINO,1.9365781545639038,0.7346938775510204,0.7346938775510204,0.7346938775510203,0.13,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
10,S7,AHL-DINO,0.59399736,0.775,0.6326530612244898,0.6966292134831462,0.09,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
10,S7,bridge_alpha_0.35,2.4641474573623876,0.6885245901639344,0.8571428571428571,0.7636363636363637,0.19,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
11,S7,ADP-only-DINO,1.9365781545639038,0.8717948717948718,0.6938775510204082,0.7727272727272728,0.05,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
11,S7,AHL-DINO,0.5892701,0.8285714285714286,0.5918367346938775,0.6904761904761905,0.06,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
11,S7,bridge_alpha_0.35,1.6296608077589894,0.6507936507936508,0.8367346938775511,0.7321428571428571,0.22,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
12,S7,ADP-only-DINO,1.9365781545639038,0.7045454545454546,0.6326530612244898,0.6666666666666666,0.13,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
12,S7,AHL-DINO,0.5104338,0.66,0.673469387755102,0.6666666666666666,0.17,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
12,S7,bridge_alpha_0.35,1.6296608077589894,0.6612903225806451,0.8367346938775511,0.7387387387387386,0.21,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
13,S7,ADP-only-DINO,1.5180679559707642,0.6388888888888888,0.9387755102040817,0.7603305785123966,0.26,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
13,S7,AHL-DINO,0.5805198,0.9393939393939394,0.6326530612244898,0.7560975609756098,0.02,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
13,S7,bridge_alpha_0.35,2.5669384557209245,0.8695652173913043,0.8163265306122449,0.8421052631578948,0.06,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
14,S7,ADP-only-DINO,1.7078936100006104,0.7254901960784313,0.7551020408163265,0.74,0.14,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
14,S7,AHL-DINO,0.5104338,0.6923076923076923,0.7346938775510204,0.7128712871287128,0.16,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
14,S7,bridge_alpha_0.35,1.6296608077589894,0.7192982456140351,0.8367346938775511,0.7735849056603773,0.16,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
15,S7,ADP-only-DINO,2.005892276763916,0.9032258064516129,0.5714285714285714,0.7000000000000001,0.03,True,0.8936170212765957,0.6,0.7179487179487181,0.868,42,5,175,28
15,S7,AHL-DINO,0.63743174,0.90625,0.5918367346938775,0.7160493827160493,0.03,True,0.9512195121951219,0.5571428571428572,0.7027027027027027,0.868,39,2,178,31
15,S7,bridge_alpha_0.35,2.4641474573623876,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
16,S7,ADP-only-DINO,1.7078936100006104,0.7291666666666666,0.7142857142857143,0.7216494845360826,0.13,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
16,S7,AHL-DINO,0.59893835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.07,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
16,S7,bridge_alpha_0.35,2.4641474573623876,0.8541666666666666,0.8367346938775511,0.845360824742268,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
17,S7,ADP-only-DINO,1.7296051979064941,0.6909090909090909,0.7755102040816326,0.7307692307692308,0.17,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
17,S7,AHL-DINO,0.55297554,0.6808510638297872,0.6530612244897959,0.6666666666666666,0.15,True,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,53,6,174,17
17,S7,bridge_alpha_0.35,1.8422713230742944,0.6779661016949152,0.8163265306122449,0.7407407407407407,0.19,True,0.8648648648648649,0.9142857142857143,0.888888888888889,0.936,64,10,170,6
18,S7,ADP-only-DINO,1.9365781545639038,0.8461538461538461,0.673469387755102,0.75,0.06,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
18,S7,AHL-DINO,0.5892701,0.8974358974358975,0.7142857142857143,0.7954545454545455,0.04,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
18,S7,bridge_alpha_0.35,2.4641474573623876,0.8297872340425532,0.7959183673469388,0.8125,0.08,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
19,S7,ADP-only-DINO,1.7296051979064941,0.8444444444444444,0.7755102040816326,0.8085106382978723,0.07,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
19,S7,AHL-DINO,0.5892701,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.07,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
19,S7,bridge_alpha_0.35,2.4641474573623876,0.8627450980392157,0.8979591836734694,0.8799999999999999,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
20,S7,ADP-only-DINO,1.5180679559707642,0.5584415584415584,0.8775510204081632,0.6825396825396826,0.34,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
20,S7,AHL-DINO,0.52671397,0.6595744680851063,0.6326530612244898,0.6458333333333333,0.16,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
20,S7,bridge_alpha_0.35,1.6296608077589894,0.65625,0.8571428571428571,0.743362831858407,0.22,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
21,S7,ADP-only-DINO,1.5201109647750854,0.5675675675675675,0.8571428571428571,0.6829268292682926,0.32,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
21,S7,AHL-DINO,0.5892701,0.8648648648648649,0.6530612244897959,0.7441860465116279,0.05,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
21,S7,bridge_alpha_0.35,1.6296608077589894,0.6865671641791045,0.9387755102040817,0.7931034482758622,0.21,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
22,S7,ADP-only-DINO,1.8823786973953247,0.7619047619047619,0.6530612244897959,0.7032967032967032,0.1,True,0.8727272727272727,0.6857142857142857,0.768,0.884,48,7,173,22
22,S7,AHL-DINO,0.5104338,0.7543859649122807,0.8775510204081632,0.8113207547169812,0.14,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
22,S7,bridge_alpha_0.35,2.472427122607219,0.7884615384615384,0.8367346938775511,0.8118811881188118,0.11,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
23,S7,ADP-only-DINO,1.7078936100006104,0.7777777777777778,0.8571428571428571,0.8155339805825242,0.12,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
23,S7,AHL-DINO,0.5805198,0.8809523809523809,0.7551020408163265,0.8131868131868131,0.05,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
23,S7,bridge_alpha_0.35,2.472427122607219,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.06,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
24,S7,ADP-only-DINO,2.005892276763916,0.825,0.673469387755102,0.7415730337078652,0.07,True,0.8936170212765957,0.6,0.7179487179487181,0.868,42,5,175,28
24,S7,AHL-DINO,0.64664125,0.9090909090909091,0.6122448979591837,0.7317073170731708,0.03,True,0.95,0.5428571428571428,0.6909090909090908,0.864,38,2,178,32
24,S7,bridge_alpha_0.35,2.4641474573623876,0.7692307692307693,0.8163265306122449,0.7920792079207921,0.12,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
25,S7,ADP-only-DINO,1.6910375356674194,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.1,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
25,S7,AHL-DINO,0.5892701,0.918918918918919,0.6938775510204082,0.7906976744186046,0.03,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
25,S7,bridge_alpha_0.35,2.7539956161890067,0.8888888888888888,0.8163265306122449,0.851063829787234,0.05,True,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,57,6,174,13
26,S7,ADP-only-DINO,1.7078936100006104,0.7708333333333334,0.7551020408163265,0.7628865979381444,0.11,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
26,S7,AHL-DINO,0.5892701,0.8108108108108109,0.6122448979591837,0.6976744186046512,0.07,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
26,S7,bridge_alpha_0.35,2.4641474573623876,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
27,S7,ADP-only-DINO,1.7078936100006104,0.6833333333333333,0.8367346938775511,0.7522935779816514,0.19,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
27,S7,AHL-DINO,0.5805198,0.8666666666666667,0.7959183673469388,0.8297872340425533,0.06,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
27,S7,bridge_alpha_0.35,2.7539956161890067,0.8541666666666666,0.8367346938775511,0.845360824742268,0.07,True,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,57,6,174,13
28,S7,ADP-only-DINO,1.3925561904907227,0.5316455696202531,0.8571428571428571,0.65625,0.37,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
28,S7,AHL-DINO,0.5805198,0.7674418604651163,0.673469387755102,0.7173913043478259,0.1,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
28,S7,bridge_alpha_0.35,2.4641474573623876,0.7391304347826086,0.6938775510204082,0.7157894736842104,0.12,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
29,S7,ADP-only-DINO,1.7078936100006104,0.7843137254901961,0.8163265306122449,0.8,0.11,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
29,S7,AHL-DINO,0.5805198,0.9487179487179487,0.7551020408163265,0.8409090909090908,0.02,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
29,S7,bridge_alpha_0.35,2.472427122607219,0.86,0.8775510204081632,0.8686868686868686,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
30,S7,ADP-only-DINO,1.7078936100006104,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.1,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
30,S7,AHL-DINO,0.52671397,0.7,0.7142857142857143,0.7070707070707072,0.15,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
30,S7,bridge_alpha_0.35,2.4641474573623876,0.82,0.8367346938775511,0.8282828282828283,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
31,S7,ADP-only-DINO,1.9365781545639038,0.8648648648648649,0.6530612244897959,0.7441860465116279,0.05,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
31,S7,AHL-DINO,0.60879076,0.8484848484848485,0.5714285714285714,0.6829268292682927,0.05,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
31,S7,bridge_alpha_0.35,2.472427122607219,0.7446808510638298,0.7142857142857143,0.7291666666666666,0.12,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
32,S7,ADP-only-DINO,1.7078936100006104,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.15,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
32,S7,AHL-DINO,0.5892701,0.8571428571428571,0.6122448979591837,0.7142857142857143,0.05,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
32,S7,bridge_alpha_0.35,2.4641474573623876,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.1,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
33,S7,ADP-only-DINO,1.7581079006195068,0.7551020408163265,0.7551020408163265,0.7551020408163265,0.12,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
33,S7,AHL-DINO,0.5805198,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.07,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
33,S7,bridge_alpha_0.35,2.4641474573623876,0.7962962962962963,0.8775510204081632,0.8349514563106796,0.11,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
34,S7,ADP-only-DINO,1.7078936100006104,0.7708333333333334,0.7551020408163265,0.7628865979381444,0.11,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
34,S7,AHL-DINO,0.59399736,0.9473684210526315,0.7346938775510204,0.8275862068965517,0.02,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
34,S7,bridge_alpha_0.35,2.4641474573623876,0.8478260869565217,0.7959183673469388,0.8210526315789473,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
35,S7,ADP-only-DINO,1.7296051979064941,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
35,S7,AHL-DINO,0.63743174,0.8529411764705882,0.5918367346938775,0.6987951807228915,0.05,True,0.9512195121951219,0.5571428571428572,0.7027027027027027,0.868,39,2,178,31
35,S7,bridge_alpha_0.35,1.6296608077589894,0.711864406779661,0.8571428571428571,0.7777777777777777,0.17,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
36,S7,ADP-only-DINO,1.7078936100006104,0.7450980392156863,0.7755102040816326,0.76,0.13,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
36,S7,AHL-DINO,0.59399736,0.9210526315789473,0.7142857142857143,0.8045977011494253,0.03,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
36,S7,bridge_alpha_0.35,2.472427122607219,0.875,0.8571428571428571,0.8659793814432989,0.06,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
37,S7,ADP-only-DINO,1.9418102502822876,0.8666666666666667,0.5306122448979592,0.6582278481012658,0.04,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
37,S7,AHL-DINO,0.5805198,0.9354838709677419,0.5918367346938775,0.7249999999999999,0.02,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
37,S7,bridge_alpha_0.35,2.472427122607219,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
38,S7,ADP-only-DINO,1.7078936100006104,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.09,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
38,S7,AHL-DINO,0.59893835,0.9696969696969697,0.6530612244897959,0.7804878048780488,0.01,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
38,S7,bridge_alpha_0.35,2.472427122607219,0.851063829787234,0.8163265306122449,0.8333333333333334,0.07,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
39,S7,ADP-only-DINO,1.9365781545639038,0.8611111111111112,0.6326530612244898,0.7294117647058823,0.05,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
39,S7,AHL-DINO,0.5104338,0.6724137931034483,0.7959183673469388,0.7289719626168225,0.19,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
39,S7,bridge_alpha_0.35,2.4641474573623876,0.8260869565217391,0.7755102040816326,0.8,0.08,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
40,S7,ADP-only-DINO,1.7078936100006104,0.6909090909090909,0.7755102040816326,0.7307692307692308,0.17,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
40,S7,AHL-DINO,0.52671397,0.7450980392156863,0.7755102040816326,0.76,0.13,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
40,S7,bridge_alpha_0.35,1.6296608077589894,0.7301587301587301,0.9387755102040817,0.8214285714285714,0.17,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
41,S7,ADP-only-DINO,1.989210605621338,0.7948717948717948,0.6326530612244898,0.7045454545454547,0.08,True,0.8958333333333334,0.6142857142857143,0.7288135593220338,0.872,43,5,175,27
41,S7,AHL-DINO,0.5892701,0.78,0.7959183673469388,0.7878787878787878,0.11,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
41,S7,bridge_alpha_0.35,2.620276942344679,0.7368421052631579,0.8571428571428571,0.7924528301886793,0.15,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
42,S7,ADP-only-DINO,1.6910375356674194,0.7543859649122807,0.8775510204081632,0.8113207547169812,0.14,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
42,S7,AHL-DINO,0.5805198,0.813953488372093,0.7142857142857143,0.7608695652173914,0.08,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
42,S7,bridge_alpha_0.35,2.4641474573623876,0.8301886792452831,0.8979591836734694,0.8627450980392157,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
43,S7,ADP-only-DINO,1.5180679559707642,0.5540540540540541,0.8367346938775511,0.6666666666666666,0.33,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
43,S7,AHL-DINO,0.52671397,0.6666666666666666,0.7346938775510204,0.6990291262135923,0.18,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
43,S7,bridge_alpha_0.35,2.4641474573623876,0.6981132075471698,0.7551020408163265,0.7254901960784315,0.16,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
44,S7,ADP-only-DINO,1.7581079006195068,0.6666666666666666,0.6938775510204082,0.6799999999999999,0.17,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
44,S7,AHL-DINO,0.5805198,0.7555555555555555,0.6938775510204082,0.723404255319149,0.11,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
44,S7,bridge_alpha_0.35,1.0928638253311203,0.6216216216216216,0.9387755102040817,0.7479674796747967,0.28,True,0.8235294117647058,1.0,0.9032258064516129,0.94,70,15,165,0
45,S7,ADP-only-DINO,1.7296051979064941,0.782608695652174,0.7346938775510204,0.7578947368421053,0.1,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
45,S7,AHL-DINO,0.5805198,0.8292682926829268,0.6938775510204082,0.7555555555555555,0.07,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
45,S7,bridge_alpha_0.35,2.4641474573623876,0.8297872340425532,0.7959183673469388,0.8125,0.08,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
46,S7,ADP-only-DINO,1.784908413887024,0.76,0.7755102040816326,0.7676767676767676,0.12,True,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,57,9,171,13
46,S7,AHL-DINO,0.59399736,0.9,0.7346938775510204,0.8089887640449438,0.04,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
46,S7,bridge_alpha_0.35,2.4641474573623876,0.8235294117647058,0.8571428571428571,0.84,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
47,S7,ADP-only-DINO,1.5201109647750854,0.5882352941176471,0.8163265306122449,0.6837606837606838,0.28,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
47,S7,AHL-DINO,0.59399736,0.8918918918918919,0.673469387755102,0.7674418604651163,0.04,True,0.9545454545454546,0.6,0.7368421052631579,0.88,42,2,178,28
47,S7,bridge_alpha_0.35,2.5669384557209245,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.09,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
48,S7,ADP-only-DINO,1.429924726486206,0.6164383561643836,0.9183673469387755,0.7377049180327868,0.28,True,0.69,0.9857142857142858,0.8117647058823529,0.872,69,31,149,1
48,S7,AHL-DINO,0.5805198,0.8857142857142857,0.6326530612244898,0.7380952380952381,0.04,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
48,S7,bridge_alpha_0.35,1.2119509526582188,0.6451612903225806,0.8163265306122449,0.7207207207207208,0.22,True,0.8235294117647058,1.0,0.9032258064516129,0.94,70,15,165,0
49,S7,ADP-only-DINO,1.7078936100006104,0.75,0.7959183673469388,0.7722772277227722,0.13,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
49,S7,AHL-DINO,0.5805198,0.8809523809523809,0.7551020408163265,0.8131868131868131,0.05,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
49,S7,bridge_alpha_0.35,2.472427122607219,0.8235294117647058,0.8571428571428571,0.84,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
50,S7,ADP-only-DINO,1.7078936100006104,0.6792452830188679,0.7346938775510204,0.7058823529411764,0.17,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
50,S7,AHL-DINO,0.5805198,0.6976744186046512,0.6122448979591837,0.6521739130434783,0.13,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
50,S7,bridge_alpha_0.35,1.6296608077589894,0.6571428571428571,0.9387755102040817,0.773109243697479,0.24,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
51,S7,ADP-only-DINO,2.086848020553589,0.9642857142857143,0.5510204081632653,0.7012987012987012,0.01,True,0.8717948717948718,0.4857142857142857,0.6238532110091742,0.836,34,5,175,36
51,S7,AHL-DINO,0.5892701,0.8421052631578947,0.6530612244897959,0.735632183908046,0.06,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
51,S7,bridge_alpha_0.35,2.4641474573623876,0.7547169811320755,0.8163265306122449,0.7843137254901962,0.13,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
52,S7,ADP-only-DINO,1.989210605621338,0.8,0.6530612244897959,0.7191011235955055,0.08,True,0.8958333333333334,0.6142857142857143,0.7288135593220338,0.872,43,5,175,27
52,S7,AHL-DINO,0.55297554,0.7111111111111111,0.6530612244897959,0.6808510638297872,0.13,True,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,53,6,174,17
52,S7,bridge_alpha_0.35,1.890301531659256,0.7333333333333333,0.8979591836734694,0.8073394495412844,0.16,True,0.8648648648648649,0.9142857142857143,0.888888888888889,0.936,64,10,170,6
53,S7,ADP-only-DINO,1.784908413887024,0.7608695652173914,0.7142857142857143,0.7368421052631581,0.11,True,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,57,9,171,13
53,S7,AHL-DINO,0.52671397,0.8095238095238095,0.6938775510204082,0.7472527472527472,0.08,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
